,date,id,text,like,n_rt,author,location,retweeted,user_mentions,hastags
749,2023-02-12 20:55:10+00:00,1624874776916287497,"RT @BeppeGiulietti: https://t.co/ivPwrB5hlu
Non fatevi ingannare,quello che non hanno digerito é stato “elogio”della #costituzione #antifas…",0,3,LuciaDiMartin18, Emilia Romagna,False,"[{""screen_name"": ""BeppeGiulietti"", ""name"": ""Beppe Giulietti"", ""id"": 419480134, ""id_str"": ""419480134"", ""indices"": [3, 18]}]","[{""text"": ""costituzione"", ""indices"": [117, 130]}]"
750,2023-02-12 20:55:09+00:00,1624874775620292610,"RT @marrmat: Fabio ha scelto la violenza stasera: 

#CTCF
#Sanremo2023 https://t.co/8MdPw4Dqak",0,2,angelacaput0,"Calabria, Italia",False,"[{""screen_name"": ""marrmat"", ""name"": ""mara | sanremo era \ud83d\udc90"", ""id"": 474058752, ""id_str"": ""474058752"", ""indices"": [3, 11]}]","[{""text"": ""CTCF"", ""indices"": [52, 57]}, {""text"": ""Sanremo2023"", ""indices"": [58, 70]}]"
751,2023-02-12 20:55:09+00:00,1624874775225966592,"RT @_cielodiperle: non ti veniva sonno Marco? 

#sanremo2023 #ctcf https://t.co/xo3huE6KFT",0,5,beerpizzabeer,Italia,False,"[{""screen_name"": ""_cielodiperle"", ""name"": ""\ud83d\udc90Francesca\ud83d\udc90"", ""id"": 62107938, ""id_str"": ""62107938"", ""indices"": [3, 17]}]","[{""text"": ""sanremo2023"", ""indices"": [48, 60]}, {""text"": ""ctcf"", ""indices"": [61, 66]}]"
752,2023-02-12 20:55:09+00:00,1624874773346934788,"RT @trovarsi: “la prendo bassa” sempre Giorgia:
#sanremo2023 #domenicain https://t.co/HzK8AJ6r4C",0,12,Sammax883B,,False,"[{""screen_name"": ""trovarsi"", ""name"": ""\ud835\udca9\ud835\udcbe\ud835\udcb8\ud835\udc5c\ud835\udcc1\ud835\udc52"", ""id"": 602157871, ""id_str"": ""602157871"", ""indices"": [3, 12]}]","[{""text"": ""sanremo2023"", ""indices"": [48, 60]}, {""text"": ""domenicain"", ""indices"": [61, 72]}]"
753,2023-02-12 20:55:09+00:00,1624874772235517952,Marco Mengoni che ritorna da chi gli ha dato il primo premio del festival di Sanremo 🥹 #ctcf #sanremo2023,4,0,noveon9,he/him,False,[],"[{""text"": ""ctcf"", ""indices"": [87, 92]}, {""text"": ""sanremo2023"", ""indices"": [93, 105]}]"
754,2023-02-12 20:55:08+00:00,1624874768720617474,"RT @Zziagenio78: Pensa la pressione che sentono i Depeche Mode a cantare dopo Kekko dei Modà 

#Sanremo2023",0,234,ChiaraDall,,False,"[{""screen_name"": ""Zziagenio78"", ""name"": ""Genio78"", ""id"": 449929150, ""id_str"": ""449929150"", ""indices"": [3, 15]}]","[{""text"": ""Sanremo2023"", ""indices"": [95, 107]}]"
755,2023-02-12 20:55:07+00:00,1624874766711619584,RT @aleferaz: “grazie a voi del futuro per essere stati con noi” alberto 🥹❤️‍🩹 #Dietrofestival #Sanremo2023 https://t.co/TnmNqa2CPk,0,51,ElenaDobrevSom,Italy,False,"[{""screen_name"": ""aleferaz"", ""name"": ""venere di twitta \ud83d\udc90"", ""id"": 1423688966394556423, ""id_str"": ""1423688966394556423"", ""indices"": [3, 12]}]","[{""text"": ""Dietrofestival"", ""indices"": [79, 94]}, {""text"": ""Sanremo2023"", ""indices"": [95, 107]}]"
756,2023-02-12 20:55:06+00:00,1624874762651435008,"RT @trashbiccis: quando chiama il corriere sotto casa

#Sanremo2023 https://t.co/D15OeZdeX9",0,278,ilaria280,"San Remo, Liguria",False,"[{""screen_name"": ""trashbiccis"", ""name"": ""trashbiccis"", ""id"": 970716704878841859, ""id_str"": ""970716704878841859"", ""indices"": [3, 15]}]","[{""text"": ""Sanremo2023"", ""indices"": [55, 67]}]"
757,2023-02-12 20:55:05+00:00,1624874757513510912,"RT @chinonvivespia: L’INTERAZIONE TRA LAZZA E GIORGIA AIUTO
#Sanremo2023 #Dietrofestival https://t.co/QQHQFBVkdV",0,73,perfextnoww,fearless,False,"[{""screen_name"": ""chinonvivespia"", ""name"": ""\u06df"", ""id"": 1379753183745040388, ""id_str"": ""1379753183745040388"", ""indices"": [3, 18]}]","[{""text"": ""Sanremo2023"", ""indices"": [60, 72]}, {""text"": ""Dietrofestival"", ""indices"": [73, 88]}]"
758,2023-02-12 20:55:04+00:00,1624874754472570880,"RT @needymysmile: I modà e le vibrazioni insieme sullo stesso palco penso che sia un altro momento storico indelebile scusate
#Sanremo2023…",0,36,bbbrokenhome,,False,"[{""screen_name"": ""needymysmile"", ""name"": ""Sofia \ud83d\udc90"", ""id"": 762676179325292544, ""id_str"": ""762676179325292544"", ""indices"": [3, 16]}]","[{""text"": ""Sanremo2023"", ""indices"": [126, 138]}]"
759,2023-02-12 20:55:04+00:00,1624874753071763458,RT @aleferaz: NON EROS INCAZZATO NERO PERCHÉ NON C’ERA IL GOBBO #Dietrofestival #Sanremo2023 https://t.co/nvrU2SxKpL,0,44,marialb98534676,"Napoli, Campania",False,"[{""screen_name"": ""aleferaz"", ""name"": ""venere di twitta \ud83d\udc90"", ""id"": 1423688966394556423, ""id_str"": ""1423688966394556423"", ""indices"": [3, 12]}]","[{""text"": ""Dietrofestival"", ""indices"": [64, 79]}, {""text"": ""Sanremo2023"", ""indices"": [80, 92]}]"
760,2023-02-12 20:55:04+00:00,1624874752899796995,"RT @dreamingtom_: MARCO CHE CONSIDERA LAZZA COME UN FRATELLINO MINORE😭😭😭
LI AMO
#Sanremo2023 https://t.co/L4JYdrsSuN",0,98,nodramaheree,italy,False,"[{""screen_name"": ""dreamingtom_"", ""name"": ""giuls\ud83c\udf19\ud83c\udf20"", ""id"": 1545775364395466752, ""id_str"": ""1545775364395466752"", ""indices"": [3, 16]}]","[{""text"": ""Sanremo2023"", ""indices"": [80, 92]}]"
761,2023-02-12 20:55:03+00:00,1624874749653356545,"RT @MarioManca: Non impazzisco per Ultimo, ma è un professionista - la scelta di non rifugiarsi nel playback a #DomenicaIn ne è l’ennesima…",0,140,_M4L1K_,"Savona, Liguria",False,"[{""screen_name"": ""MarioManca"", ""name"": ""Mario Manca"", ""id"": 454069394, ""id_str"": ""454069394"", ""indices"": [3, 14]}]","[{""text"": ""DomenicaIn"", ""indices"": [111, 122]}]"
762,2023-02-12 20:55:03+00:00,1624874749133303808,RT @aleferaz: “io c’ho un sonno che sto a morì poi ho notato che sono tutti giovani sono l’unico vecchio rimasto” QUESTA ICONA DI MARCO MEN…,0,265,auro_s_,Italia,False,"[{""screen_name"": ""aleferaz"", ""name"": ""venere di twitta \ud83d\udc90"", ""id"": 1423688966394556423, ""id_str"": ""1423688966394556423"", ""indices"": [3, 12]}]",[]
763,2023-02-12 20:55:02+00:00,1624874745492635651,"RT @moonyremvs: MA RICORDIAMO QUESTO MOMENTO ICONICO
#Sanremo2023 https://t.co/w9I76Mwyad",0,216,FreddieTee,,False,"[{""screen_name"": ""moonyremvs"", ""name"": ""\u0f04cami in borderland ; TANGO\ud83d\udc90"", ""id"": 1375933003101257731, ""id_str"": ""1375933003101257731"", ""indices"": [3, 14]}]","[{""text"": ""Sanremo2023"", ""indices"": [53, 65]}]"
764,2023-02-12 20:55:01+00:00,1624874740581122049,Come mai nessuno ha visto questa foto? È di stanotte a Radio Italia #LDA #Tananai #Sanremo2023 #dietrofestival #sanremo23 https://t.co/QjhbjOjgQr,7,0,FrancescaVinci2,a casa,False,[],"[{""text"": ""LDA"", ""indices"": [68, 72]}, {""text"": ""Tananai"", ""indices"": [73, 81]}, {""text"": ""Sanremo2023"", ""indices"": [82, 94]}, {""text"": ""dietrofestival"", ""indices"": [95, 110]}]"
765,2023-02-12 20:55:00+00:00,1624874737460453377,"RT @aleferaz: è veramente finito tutto.
non ci saranno più content sanremesi per un anno.
mi sento vuota dentro. #Dietrofestival #Sanremo20…",0,22,_Unbeliebubble,Italia,False,"[{""screen_name"": ""aleferaz"", ""name"": ""venere di twitta \ud83d\udc90"", ""id"": 1423688966394556423, ""id_str"": ""1423688966394556423"", ""indices"": [3, 12]}]","[{""text"": ""Dietrofestival"", ""indices"": [113, 128]}]"
766,2023-02-12 20:55:00+00:00,1624874735992446978,RT @nevesumarte: Finalmente un uomo che ha avuto il coraggio di dirlo pubblicamente. #sanremo2023 https://t.co/ZwlMs9xtmk,0,1374,h3avysoulx,"Milan, Lombardy",False,"[{""screen_name"": ""nevesumarte"", ""name"": ""damiano \ud83d\udca7"", ""id"": 1457372869692993542, ""id_str"": ""1457372869692993542"", ""indices"": [3, 15]}]","[{""text"": ""sanremo2023"", ""indices"": [85, 97]}]"
767,2023-02-12 20:55:00+00:00,1624874735006875655,"RT @Vale41229116: quindi ricapitolando:

- 14:00: Domenica in speciale Sanremo;
- 20:35: Dietrofestival;
- 23:40: Tg1 Speciale Sanremo 

pe…",0,107,Luca190499,"Milano, Lombardia",False,"[{""screen_name"": ""Vale41229116"", ""name"": ""V\u00e5le\ud83d\udc0d\ud83d\udc90; Campioni d'italia \ud83c\udfc6\ud83c\uddee\ud83c\uddf9"", ""id"": 1228355793403117569, ""id_str"": ""1228355793403117569"", ""indices"": [3, 16]}]",[]
768,2023-02-12 20:55:00+00:00,1624874734629318658,"Lucianina vivendo il suo sogno erotico noi la ringraziamo tanto 

#CTCF
#Sanremo2023 https://t.co/ZMIsHJq2Lm",14,4,marrmat,"Torino, Piemonte",False,[],"[{""text"": ""CTCF"", ""indices"": [66, 71]}, {""text"": ""Sanremo2023"", ""indices"": [72, 84]}]"
769,2023-02-12 20:54:59+00:00,1624874731554865154,"RT @smiletiziano1: Ora che questo Festival è finito, è giunto il momento di dedicare un thread a colui che ci ha regalato emozioni: José Se…",0,611,fedelx12,She/her,False,"[{""screen_name"": ""smiletiziano1"", ""name"": ""\ud835\udc46\ud835\udc4e\ud835\udc5f\ud835\udc4e.\ud83c\udf39\ud835\udc06\ud835\udc2b\ud835\udc1e\ud835\udc20 \ud835\udc0f\ud835\udc1a\ud835\udc25\ud835\udc2d \ud835\udc2c\ud835\udc2e\ud835\udc29\ud835\udc2b\ud835\udc1e\ud835\udc26\ud835\udc1a\ud835\udc1c\ud835\udc32 \ud83d\udc51"", ""id"": 1412352849997189127, ""id_str"": ""1412352849997189127"", ""indices"": [3, 17]}]",[]
770,2023-02-12 20:54:59+00:00,1624874731173289991,"RT @dreamingtom_: “e comunque andrà l'addio non è una possibilità"" 
È DAVVERO TUTTO FINITO NON CE LA FACCIO 
#dietrofestival  #Sanremo2023…",0,18,rosahargreeves,"Napoli, Campania",False,"[{""screen_name"": ""dreamingtom_"", ""name"": ""giuls\ud83c\udf19\ud83c\udf20"", ""id"": 1545775364395466752, ""id_str"": ""1545775364395466752"", ""indices"": [3, 16]}]","[{""text"": ""dietrofestival"", ""indices"": [109, 124]}, {""text"": ""Sanremo2023"", ""indices"": [126, 138]}]"
771,2023-02-12 20:54:58+00:00,1624874728891506690,RT @aleferaz: NON LAZZA CHE CHIEDE IL RISCATTO A GIGI D’ALESSIO IN VIDEOCHIAMATA 💀💀💀 #Dietrofestival #Sanremo2023 https://t.co/i9imJjpzkW,0,365,betcity_127,fra gli unicorni,False,"[{""screen_name"": ""aleferaz"", ""name"": ""venere di twitta \ud83d\udc90"", ""id"": 1423688966394556423, ""id_str"": ""1423688966394556423"", ""indices"": [3, 12]}]","[{""text"": ""Dietrofestival"", ""indices"": [85, 100]}, {""text"": ""Sanremo2023"", ""indices"": [101, 113]}]"
772,2023-02-12 20:54:57+00:00,1624874725301166083,"RT @Cinguetterai: Tornando al 2013 con Marco Mengoni e Fabio Fazio

#ctcf #CheTempoCheFa #Sanremo2023 https://t.co/PkD7hx9oPl",0,23,Tere_92_,,False,"[{""screen_name"": ""Cinguetterai"", ""name"": ""Cinguetterai \uea00"", ""id"": 3024638457, ""id_str"": ""3024638457"", ""indices"": [3, 16]}]","[{""text"": ""ctcf"", ""indices"": [68, 73]}, {""text"": ""CheTempoCheFa"", ""indices"": [74, 88]}, {""text"": ""Sanremo2023"", ""indices"": [89, 101]}]"
773,2023-02-12 20:54:57+00:00,1624874724609126400,"RT @itsmartynam: l’umiltà con cui checco dei moda’ ha ringraziato ama 

#Sanremo2023 https://t.co/hjN2r9Ms1y",0,3,bbbrokenhome,,False,"[{""screen_name"": ""itsmartynam"", ""name"": ""\u263c\u2133\ud835\udc9c\u211b\ud835\udcaf\u2110\ud835\udca9\ud835\udc9c\u263c"", ""id"": 3344026343, ""id_str"": ""3344026343"", ""indices"": [3, 15]}]","[{""text"": ""Sanremo2023"", ""indices"": [72, 84]}]"
774,2023-02-12 20:54:57+00:00,1624874723875123200,"RT @SanremoESC: Sono quasi le 20 e non è ancora uscita la scaletta... assurdo

#Sanremo2023",0,207,marveldistan,Outer Banks ,False,"[{""screen_name"": ""SanremoESC"", ""name"": ""Festival di Sanremo\ud83d\udc90ESC"", ""id"": 1339687857615757314, ""id_str"": ""1339687857615757314"", ""indices"": [3, 14]}]","[{""text"": ""Sanremo2023"", ""indices"": [79, 91]}]"
775,2023-02-12 20:54:57+00:00,1624874722260406273,"RT @efdiegi_: -Ci accenni Come saprei?
+ Sí ok ma la faccio bassa

Come saprei fatta di merda secondo Giorgia:
#DomenicaIn 
#Sanremo2023 ht…",0,743,Sammax883B,,False,"[{""screen_name"": ""efdiegi_"", ""name"": ""FD"", ""id"": 412347479, ""id_str"": ""412347479"", ""indices"": [3, 12]}]","[{""text"": ""DomenicaIn"", ""indices"": [111, 122]}, {""text"": ""Sanremo2023"", ""indices"": [124, 136]}]"
776,2023-02-12 20:54:56+00:00,1624874721245294593,RT @aleferaz: IL BLANCO GATE VISTO DAI CUGINI DI CAMPAGNA 💀💀💀 #Dietrofestival #Sanremo2023 https://t.co/Jw8VCX8TOe,0,623,Emyli009,"Roma, Lazio",False,"[{""screen_name"": ""aleferaz"", ""name"": ""venere di twitta \ud83d\udc90"", ""id"": 1423688966394556423, ""id_str"": ""1423688966394556423"", ""indices"": [3, 12]}]","[{""text"": ""Dietrofestival"", ""indices"": [62, 77]}, {""text"": ""Sanremo2023"", ""indices"": [78, 90]}]"
777,2023-02-12 20:54:56+00:00,1624874720578441218,"RT @Vale41229116: la bellezza di Elodie nonostante abbia dormito tre ore 

#DomenicaIn 
#Sanremo2023 https://t.co/Ljak4QkYQL",0,3,eloxvrt,,False,"[{""screen_name"": ""Vale41229116"", ""name"": ""V\u00e5le\ud83d\udc0d\ud83d\udc90; Campioni d'italia \ud83c\udfc6\ud83c\uddee\ud83c\uddf9"", ""id"": 1228355793403117569, ""id_str"": ""1228355793403117569"", ""indices"": [3, 16]}]","[{""text"": ""DomenicaIn"", ""indices"": [75, 86]}, {""text"": ""Sanremo2023"", ""indices"": [88, 100]}]"
778,2023-02-12 20:54:56+00:00,1624874720159010824,"RT @moonyremvs: MA RICORDIAMO QUESTO MOMENTO ICONICO
#Sanremo2023 https://t.co/w9I76Mwyad",0,216,habit_soph,she/ her,False,"[{""screen_name"": ""moonyremvs"", ""name"": ""\u0f04cami in borderland ; TANGO\ud83d\udc90"", ""id"": 1375933003101257731, ""id_str"": ""1375933003101257731"", ""indices"": [3, 14]}]","[{""text"": ""Sanremo2023"", ""indices"": [53, 65]}]"
779,2023-02-12 20:54:55+00:00,1624874714790346752,GRAZIE LUCIANA GRAZIE E TOGLIAMOLA STA GIACCA #ctfc #Sanremo2023,0,0,Barbie_Asteroid,sempre nel posto sbagliato,False,[],"[{""text"": ""ctfc"", ""indices"": [46, 51]}, {""text"": ""Sanremo2023"", ""indices"": [52, 64]}]"
780,2023-02-12 20:54:55+00:00,1624874714219876358,"AO APPENA FINIVA LA SUA ESIBIZIONE OGNI SERA E NON VOLEVA SAPERE NIENTE DI INTERVISTE, DIETROFESTIVAL, DOMENICA IN, ECC. #Sanremo2023 
https://t.co/M3BdFjPn4K",0,0,DomenicoSia,,False,[],[]
781,2023-02-12 20:54:55+00:00,1624874713439772672,"RT @_oneilem_: “Rinasceremo insieme dalla cenere”
♥️🖤

09
#sanremo2023 https://t.co/IX7dA6Ac8d",0,7,bennetmarco12,"Sassuolo, Emilia Romagna",False,"[{""screen_name"": ""_oneilem_"", ""name"": ""he19\ud83c\udfc6;la vedova di ziyech"", ""id"": 1313831766029893634, ""id_str"": ""1313831766029893634"", ""indices"": [3, 13]}]","[{""text"": ""sanremo2023"", ""indices"": [58, 70]}]"
782,2023-02-12 20:54:54+00:00,1624874709434212354,"RT @Cinguetterai: Giorgia a Lazza: “Per mio figlio non è un bene che io sto dopo di te. Questa è una bastardata che mi hanno fatto”

#Dietr…",0,105,Luxiiis,,False,"[{""screen_name"": ""Cinguetterai"", ""name"": ""Cinguetterai \uea00"", ""id"": 3024638457, ""id_str"": ""3024638457"", ""indices"": [3, 16]}]",[]
783,2023-02-12 20:54:54+00:00,1624874709178372096,RT @aleferaz: “io c’ho un sonno che sto a morì poi ho notato che sono tutti giovani sono l’unico vecchio rimasto” QUESTA ICONA DI MARCO MEN…,0,265,Emyli009,"Roma, Lazio",False,"[{""screen_name"": ""aleferaz"", ""name"": ""venere di twitta \ud83d\udc90"", ""id"": 1423688966394556423, ""id_str"": ""1423688966394556423"", ""indices"": [3, 12]}]",[]
784,2023-02-12 20:54:52+00:00,1624874700751921154,"RT @chetempochefa: ""Ronciglione è un paese che sente il carnevale tantissimo , quindi in queste settimane stavano facendo già festa...e ora…",0,55,ams_kohaku,"Roma, Lazio",False,"[{""screen_name"": ""chetempochefa"", ""name"": ""Che Tempo Che Fa"", ""id"": 58748101, ""id_str"": ""58748101"", ""indices"": [3, 17]}]",[]
785,2023-02-12 20:54:52+00:00,1624874700730925059,"RT @_cielodiperle: non ti veniva sonno Marco? 

#sanremo2023 #ctcf https://t.co/xo3huE6KFT",0,5,dubitoditutto,"Abruzzo, Italia",False,"[{""screen_name"": ""_cielodiperle"", ""name"": ""\ud83d\udc90Francesca\ud83d\udc90"", ""id"": 62107938, ""id_str"": ""62107938"", ""indices"": [3, 17]}]","[{""text"": ""sanremo2023"", ""indices"": [48, 60]}, {""text"": ""ctcf"", ""indices"": [61, 66]}]"
786,2023-02-12 20:54:51+00:00,1624874696616419330,"RT @mammolaele12: mr rain si è esibito anche per tutti questi piccolini. questo traguardo speciale lo hanno raggiunto insieme &lt;3

#Sanremo2…",0,153,thats__c,wherever Lou is,False,"[{""screen_name"": ""mammolaele12"", ""name"": ""eleonora|mf era"", ""id"": 1416525941141016577, ""id_str"": ""1416525941141016577"", ""indices"": [3, 16]}]",[]
787,2023-02-12 20:54:50+00:00,1624874696096325634,RT @aleferaz: “io c’ho un sonno che sto a morì poi ho notato che sono tutti giovani sono l’unico vecchio rimasto” QUESTA ICONA DI MARCO MEN…,0,265,neeurodeliri,Abruzzo/Bologna,False,"[{""screen_name"": ""aleferaz"", ""name"": ""venere di twitta \ud83d\udc90"", ""id"": 1423688966394556423, ""id_str"": ""1423688966394556423"", ""indices"": [3, 12]}]",[]
788,2023-02-12 20:54:50+00:00,1624874694540242945,RT @Cinguetterai: I Cugini di Campagna mentre Blanco sfascia la scenografia: “Oh ma che sta a fà? Gli è partito l’audio e sta a sfascià tut…,0,133,albertomarti,nell'estremo sud. ,False,"[{""screen_name"": ""Cinguetterai"", ""name"": ""Cinguetterai \uea00"", ""id"": 3024638457, ""id_str"": ""3024638457"", ""indices"": [3, 16]}]",[]
789,2023-02-12 20:54:50+00:00,1624874693441253382,"RT @Vale41229116: “più merda per tutti”

Giorgia sei vita 💀💀

#dietrofestival 
#Sanremo2023
https://t.co/0m44MssIjq",0,9,Ggmar00,,False,"[{""screen_name"": ""Vale41229116"", ""name"": ""V\u00e5le\ud83d\udc0d\ud83d\udc90; Campioni d'italia \ud83c\udfc6\ud83c\uddee\ud83c\uddf9"", ""id"": 1228355793403117569, ""id_str"": ""1228355793403117569"", ""indices"": [3, 16]}]","[{""text"": ""dietrofestival"", ""indices"": [62, 77]}, {""text"": ""Sanremo2023"", ""indices"": [79, 91]}]"
790,2023-02-12 20:54:49+00:00,1624874690064809990,"RT @yleniaindenial1: Mara: come stai?
Elodie: un po' traumatizzata 
Mara: dal festival?
Elodie: da tutto, dalla vita

QUESTE INTERAZIONI SE…",0,514,012Cla,Italy,False,"[{""screen_name"": ""yleniaindenial1"", ""name"": ""\u00a5le \u2728"", ""id"": 1420151270388736004, ""id_str"": ""1420151270388736004"", ""indices"": [3, 19]}]",[]
791,2023-02-12 20:54:49+00:00,1624874688575930370,"RT @soansiosaa: A ME I MODÀ PIACERANNO PER SEMPRE È COSÌ 

 #Sanremo2023 https://t.co/f08FPlfxhj",0,8,bbbrokenhome,,False,"[{""screen_name"": ""soansiosaa"", ""name"": ""\uff46\uff45\uff44\ud83d\udc90mare fuori era\ud83c\udf0a"", ""id"": 904382265899278338, ""id_str"": ""904382265899278338"", ""indices"": [3, 14]}]","[{""text"": ""Sanremo2023"", ""indices"": [60, 72]}]"
792,2023-02-12 20:54:48+00:00,1624874686478749696,"GIANNI MI SPEZZA OGNI VOLTA
#Sanremo2023
https://t.co/5TOG6pKq1P",3,0,sheismars_,tra le nuvole☁️,False,[],"[{""text"": ""Sanremo2023"", ""indices"": [28, 40]}]"
793,2023-02-12 20:54:48+00:00,1624874685493088257,La Littizzetto che fa spogliare Mengoni una di noi 🤣#Sanremo2023 #chetempochefa,3,0,GiovinaIozzo,lawyer,False,[],"[{""text"": ""Sanremo2023"", ""indices"": [52, 64]}, {""text"": ""chetempochefa"", ""indices"": [65, 79]}]"
794,2023-02-12 20:54:47+00:00,1624874683752480768,"RT @SanremoESC: Sono quasi le 20 e non è ancora uscita la scaletta... assurdo

#Sanremo2023",0,207,4ragazzi1D,"Codogno, Lombardia",False,"[{""screen_name"": ""SanremoESC"", ""name"": ""Festival di Sanremo\ud83d\udc90ESC"", ""id"": 1339687857615757314, ""id_str"": ""1339687857615757314"", ""indices"": [3, 14]}]","[{""text"": ""Sanremo2023"", ""indices"": [79, 91]}]"
795,2023-02-12 20:54:47+00:00,1624874683353923585,RT @aleferaz: QUESTA ICONA DI LAZZA CHE HA AVUTO PROBLEMI TECNICI MA HA CANTATO LO STESSO SENZA BASE COL PUBBLICO #DomenicaIn #Sanremo2023…,0,1287,DomIIIsospeso,,False,"[{""screen_name"": ""aleferaz"", ""name"": ""venere di twitta \ud83d\udc90"", ""id"": 1423688966394556423, ""id_str"": ""1423688966394556423"", ""indices"": [3, 12]}]","[{""text"": ""DomenicaIn"", ""indices"": [114, 125]}, {""text"": ""Sanremo2023"", ""indices"": [126, 138]}]"
796,2023-02-12 20:54:45+00:00,1624874675238060034,"RT @borraccino_: Mengoni che festeggia la seconda vittoria di Sanremo da Fazio, conduttore del suo primo Festival vinto, è un cerchio che s…",0,2,SarnoRaffaele,salerno ,False,"[{""screen_name"": ""borraccino_"", ""name"": ""Borraccino"", ""id"": 1313597353, ""id_str"": ""1313597353"", ""indices"": [3, 15]}]",[]
797,2023-02-12 20:54:45+00:00,1624874674684407809,"RT @g_marchesan: IL PODIO CAZZO 
cioè ma vi rendete conto che questo qui è salito sempre di più, LAZZA TI AMO I DIRITTI TUTTI TUOI #Sanremo…",0,4,aissela1103,,False,"[{""screen_name"": ""g_marchesan"", ""name"": ""gio\ud83e\udd8bmf e cenere era"", ""id"": 1450013908102692884, ""id_str"": ""1450013908102692884"", ""indices"": [3, 15]}]",[]
798,2023-02-12 20:54:45+00:00,1624874672444637186,"RT @aleferaz: “sono un po’ più elegante ma rimango sempre lo stesso scemo dell’altra volta, solo che non c’ho nessuna maglia da regalarti p…",0,466,maannaaggia,Italy,False,"[{""screen_name"": ""aleferaz"", ""name"": ""venere di twitta \ud83d\udc90"", ""id"": 1423688966394556423, ""id_str"": ""1423688966394556423"", ""indices"": [3, 12]}]",[]
799,2023-02-12 20:54:45+00:00,1624874671739920388,Grazie Amadeus e arrivederci a Sanremo 2024 #Sanremo2023 #dietrofestival https://t.co/UwMm08hyVs,2,0,Daniele42074330,,False,[],"[{""text"": ""Sanremo2023"", ""indices"": [44, 56]}, {""text"": ""dietrofestival"", ""indices"": [57, 72]}]"
800,2023-02-12 20:54:45+00:00,1624874671555465218,RT @aleferaz: IL BLANCO GATE VISTO DAI CUGINI DI CAMPAGNA 💀💀💀 #Dietrofestival #Sanremo2023 https://t.co/Jw8VCX8TOe,0,631,lacasadiunpoet4,she/her,False,"[{""screen_name"": ""aleferaz"", ""name"": ""venere di twitta \ud83d\udc90"", ""id"": 1423688966394556423, ""id_str"": ""1423688966394556423"", ""indices"": [3, 12]}]","[{""text"": ""Dietrofestival"", ""indices"": [62, 77]}, {""text"": ""Sanremo2023"", ""indices"": [78, 90]}]"
801,2023-02-12 20:54:44+00:00,1624874668116115457,"RT @emmecipi_: “quando suoni il piano impazzisco” 

ANCHE IO BIAGIO, ANCHE IO #dietrofestival #Sanremo2023 https://t.co/zWofLw7AEx",0,12,aurorxxb,,False,"[{""screen_name"": ""emmecipi_"", ""name"": ""maricri \ud83d\udc90"", ""id"": 961958168376037377, ""id_str"": ""961958168376037377"", ""indices"": [3, 13]}]","[{""text"": ""dietrofestival"", ""indices"": [78, 93]}, {""text"": ""Sanremo2023"", ""indices"": [94, 106]}]"
802,2023-02-12 20:54:44+00:00,1624874667658862599,"RT @Cinguetterai: Giorgia a Lazza: “Per mio figlio non è un bene che io sto dopo di te. Questa è una bastardata che mi hanno fatto”

#Dietr…",0,109,albertomarti,nell'estremo sud. ,False,"[{""screen_name"": ""Cinguetterai"", ""name"": ""Cinguetterai \uea00"", ""id"": 3024638457, ""id_str"": ""3024638457"", ""indices"": [3, 16]}]",[]
803,2023-02-12 20:54:43+00:00,1624874664454500356,"Senti ma togliamoci questa giacca
😂 #MarcoMengoni #Sanremo2023 #ctcf",5,0,annaarlati,lungo l'Adda,False,[],"[{""text"": ""MarcoMengoni"", ""indices"": [36, 49]}, {""text"": ""Sanremo2023"", ""indices"": [50, 62]}, {""text"": ""ctcf"", ""indices"": [63, 68]}]"
804,2023-02-12 20:54:43+00:00,1624874662889984000,"RT @SabrySocial: Atti osceni in luogo pubblico e in eurovisione. 
#Fedez #schifo #vergogna #Sanremo2023 #RosaChemical https://t.co/2zaXTw6L…",0,275,trapanintisi,,False,"[{""screen_name"": ""SabrySocial"", ""name"": ""Sabrina\u00ae\ufe0f\ud83c\uddee\ud83c\uddf9"", ""id"": 1204566027918618624, ""id_str"": ""1204566027918618624"", ""indices"": [3, 15]}]","[{""text"": ""Fedez"", ""indices"": [66, 72]}, {""text"": ""schifo"", ""indices"": [73, 80]}, {""text"": ""vergogna"", ""indices"": [81, 90]}, {""text"": ""Sanremo2023"", ""indices"": [91, 103]}, {""text"": ""RosaChemical"", ""indices"": [104, 117]}]"
805,2023-02-12 20:54:42+00:00,1624874662013415426,RT @VanishVanessa: Il team di Marco. Da 10 anni. Tutte donne. Non sono parole retoriche le sue sulle donne. Il problema è che siete dei rat…,0,655,noemisilverii,"Abruzzo, Italia",False,"[{""screen_name"": ""VanishVanessa"", ""name"": ""Vanessa Vanish"", ""id"": 474031470, ""id_str"": ""474031470"", ""indices"": [3, 17]}]",[]
806,2023-02-12 20:54:42+00:00,1624874661531070464,"RT @elena_ele6: Chiara nel lettone con Leone.
Ha messo davvero Fedez alla porta 😂
#Fedez #Ferragnez #Sanremo2023",0,1,thelast_vale,,False,"[{""screen_name"": ""elena_ele6"", ""name"": ""Elena"", ""id"": 946683898498514945, ""id_str"": ""946683898498514945"", ""indices"": [3, 14]}]","[{""text"": ""Fedez"", ""indices"": [82, 88]}, {""text"": ""Ferragnez"", ""indices"": [89, 99]}, {""text"": ""Sanremo2023"", ""indices"": [100, 112]}]"
